74650000	74650000	0.8503135
74650000	74660000	1.3319508
74660000	74660000	0.9259231
74650000	74670000	1.3835632
74660000	74670000	1.5384095
74670000	74670000	0.8752485
74650000	74680000	0.9586375
74660000	74680000	1.5761478
74670000	74680000	1.4444406
74680000	74680000	1.1261355
74650000	74690000	0.9928405
74660000	74690000	1.4936135
74670000	74690000	1.2445716
74680000	74690000	1.6408117
74690000	74690000	0.8987593
74650000	74700000	0.912879
74660000	74700000	1.4007684
74670000	74700000	1.2154145
74680000	74700000	1.2690557
74690000	74700000	1.1665641
74700000	74700000	0.8951183
74650000	74710000	1.209207
74660000	74710000	1.9217414
74670000	74710000	1.30829
74680000	74710000	1.5113522
74690000	74710000	0.88719827
74700000	74710000	1.4104776
74710000	74710000	0.92466617
74650000	74720000	1.8060201
74660000	74720000	1.8293941
74670000	74720000	1.0749204
74680000	74720000	1.1003764
74690000	74720000	1.1560735
74700000	74720000	0.9764205
74710000	74720000	1.0838374
74720000	74720000	0.8108003
74650000	74730000	1.4489366
74660000	74730000	1.1048075
74670000	74730000	2.0257578
74680000	74730000	1.263411
74690000	74730000	1.1108836
74700000	74730000	1.0304343
74710000	74730000	1.2612412
74720000	74730000	1.4118327
74730000	74730000	0.8855856
74650000	74740000	1.4051026
74660000	74740000	1.5899305
74670000	74740000	1.1089752
74680000	74740000	0.42823318
74690000	74740000	1.5599308
74700000	74740000	1.5978202
74710000	74740000	1.1141742
74720000	74740000	0.85685873
74730000	74740000	1.113636
74740000	74740000	1.0568848
74650000	74750000	0.92863053
74660000	74750000	0.8666269
74670000	74750000	1.3455503
74680000	74750000	1.0560265
74690000	74750000	1.1033232
74700000	74750000	0.98567307
74710000	74750000	1.0842535
74720000	74750000	0.7374057
74730000	74750000	1.0877315
74740000	74750000	1.46963
74750000	74750000	1.0248623
74650000	74760000	0.1662131
74660000	74760000	1.0959525
74670000	74760000	1.5752344
74680000	74760000	1.2972264
74690000	74760000	0.9182033
74700000	74760000	0.9410916
74710000	74760000	0.64331293
74720000	74760000	1.2205522
74730000	74760000	1.5104349
74740000	74760000	1.2534537
74750000	74760000	1.6047742
74760000	74760000	0.9197965
74650000	74770000	0.74888885
74660000	74770000	0.3542774
74670000	74770000	0.9993824
74680000	74770000	1.3066283
74690000	74770000	0.8021023
74700000	74770000	1.8565074
74710000	74770000	1.5530261
74720000	74770000	1.1444196
74730000	74770000	1.9754195
74740000	74770000	0.765382
74750000	74770000	0.8964046
74760000	74770000	1.2488768
74770000	74770000	0.9344361
74650000	74780000	1.7622447
74660000	74780000	1.1131562
74670000	74780000	1.0513582
74680000	74780000	0.7928158
74690000	74780000	1.2878006
74700000	74780000	1.20636
74710000	74780000	0.71216863
74720000	74780000	1.3914677
74730000	74780000	1.0103666
74740000	74780000	1.2099801
74750000	74780000	1.7558703
74760000	74780000	1.5933686
74770000	74780000	1.0541347
74780000	74780000	0.9883785
74650000	74790000	0.23352306
74660000	74790000	0.6694778
74670000	74790000	1.773021
74680000	74790000	1.1990715
74690000	74790000	0.69898534
74700000	74790000	0.4950248
74710000	74790000	0.7096522
74720000	74790000	0.6774214
74730000	74790000	1.7784718
74740000	74790000	1.2443587
74750000	74790000	1.1694281
74760000	74790000	2.0740018
74770000	74790000	1.5374336
74780000	74790000	1.3971281
74790000	74790000	1.1055273
74650000	74800000	0.93009573
74660000	74800000	1.7796787
74670000	74800000	1.4260823
74680000	74800000	1.5453285
74690000	74800000	0.8482868
74700000	74800000	1.0779989
74710000	74800000	1.6064608
74720000	74800000	0.7899148
74730000	74800000	1.9067293
74740000	74800000	1.2888931
74750000	74800000	1.463635
74760000	74800000	1.6412679
74770000	74800000	1.5440373
74780000	74800000	1.4892133
74790000	74800000	1.4521893
74800000	74800000	0.7926838
74650000	74810000	2.2038739
74660000	74810000	1.1758109
74670000	74810000	1.0780308
74680000	74810000	1.2886338
74690000	74810000	1.5112461
74700000	74810000	1.6276169
74710000	74810000	2.9674902
74720000	74810000	1.5408915
74730000	74810000	0.9705654
74740000	74810000	1.2064333
74750000	74810000	1.4969002
74760000	74810000	1.6595001
74770000	74810000	1.6967367
74780000	74810000	1.680637
74790000	74810000	1.0996816
74800000	74810000	1.1823819
74810000	74810000	0.9753826
74650000	74820000	0.47890946
74660000	74820000	1.1519774
74670000	74820000	1.8553039
74680000	74820000	1.522493
74690000	74820000	1.3130819
74700000	74820000	1.0790325
74710000	74820000	1.3832395
74720000	74820000	2.1749065
74730000	74820000	0.98635805
74740000	74820000	1.7057573
74750000	74820000	2.6591287
74760000	74820000	1.1789464
74770000	74820000	1.7625225
74780000	74820000	2.2177098
74790000	74820000	1.1078211
74800000	74820000	0.685121
74810000	74820000	1.2568706
74820000	74820000	1.0176656
74650000	74830000	0.8722518
